Feature1,Feature2,True_Label,Cluster
-8.96234878540006,7.140901652923778,3,3
-6.054549042614442,-8.3326262755714,2,1
-4.586924551532473,-6.118355958841511,2,1
5.529530723180677,1.5088500249697465,1,2
-5.084769938654533,-7.117903952816402,2,1
-12.066050858629968,6.244792936635073,3,3
-5.7120855769013135,-7.706888167768747,2,1
4.933646718874623,0.505610517518184,1,2
-9.509310600124136,9.245047458101372,3,3
2.109123589630106,10.693648495350187,0,0
2.71942223822176,3.2818556763609488,1,2
-2.3637036755636727,9.907021666353693,0,0
5.192888799537453,1.383161465449691,1,2
4.540759138257126,0.156645384297047,1,2
3.625290383139197,4.674580333306956,1,2
4.571499811694855,2.3381788579247695,1,2
-8.340357260782488,7.609272435167303,3,3
4.8320354585942855,0.9515921977284107,1,2
5.893417004325814,0.27860940195430484,1,2
-5.38522696198056,-7.620744468017915,2,1
-2.5405500139989723,9.190277203161495,0,0
-7.4483188026325005,-7.185480133429489,2,1
-6.822621973898969,-6.700062603198555,2,1
4.279390738990899,1.4109384726163356,1,2
3.5491730724907984,1.6018917306134748,1,2
2.1357709145460437,2.788209972510635,1,2
-9.537382509438373,4.93146831459851,3,3
4.9346605907803065,3.0366753203235004,1,2
-9.57160188931542,5.644096765565187,3,3
-7.289508450123524,9.013580620740079,3,3
-5.7806670753279015,-7.00118446343882,2,1
5.147623447469723,1.35023781308953,1,2
-0.7402518469570105,9.115563850313485,0,0
-8.70571742719824,9.539818037081595,3,3
6.025919365038453,1.6958164792762485,1,2
0.9627902269575128,6.2133883393107,0,0
4.587396100482659,4.629370637393997,1,2
-5.574525595118139,-6.13658676131704,2,1
-4.726980608603891,7.934519815606259,0,0
-6.346438934814206,6.637878530619295,3,3
5.944287716386592,4.006626472148159,1,2
-7.412866368675647,9.88944297437159,3,3
-5.385555662442545,-8.015302226130139,2,1
3.855794305449542,3.546683522696066,1,2
-8.330601991443473,6.880420800290159,3,3
-7.881762871615843,-5.392046068971163,2,1
-8.648758387316393,10.23191641408613,3,3
5.5725937795538965,-0.38216739589495274,1,2
-8.963985891296664,-9.348207713711284,2,1
0.5819242642702305,11.647297391863129,0,0
-1.9725165825303252,9.855462917750673,0,0
-3.2745038132938573,-6.966537788826325,2,1
-4.364623689369873,7.033601208571907,0,0
-9.803652505112204,8.868464141870446,3,3
-8.72517729828362,4.92057419765295,3,3
-5.610360773112565,8.880606068929138,0,0
-6.975834711040759,-6.386965977820726,2,1
-6.5779786210788185,-5.304127999264528,2,1
-10.710508893504201,-5.4786297264170365,2,1
-4.0284443035543855,9.485657127091232,0,0
-8.694169305412931,-5.98021649828164,2,1
-5.796055154409613,-7.439359321413598,2,1
-6.60809485309571,-8.825357515209717,2,1
-2.359720575421288,8.259072647024023,0,0
-3.795316496240787,-8.534922141858472,2,1
-9.1780460944883,7.87457117572297,3,3
-5.038123702441332,-8.694571121312755,2,1
-8.359565991007239,9.33419858453342,3,3
-4.1687000840617925,7.219976192077315,0,0
-7.265691997286288,-9.38298570409233,2,1
-8.311155445323635,8.928748272973344,3,3
4.579641910261587,-0.17299296923634033,1,2
-8.877936392074401,7.743764653728113,3,3
-8.056644114067003,8.29134629442379,3,3
-5.588916958611652,-7.754725751129355,2,1
-6.599294903196728,6.91683751393485,3,3
-10.27101162566004,7.958921513888894,3,3
6.523513024588382,0.6312587306114761,1,2
-4.289181414301162,-7.4795638716978505,2,1
-8.98855887135594,7.018012290233254,3,3
6.432448779615365,-0.31161067323492997,1,2
-2.681007390931677,10.871010596158515,0,0
-9.536293441806091,7.164600384042499,3,3
-8.714668127234255,5.137195666301308,3,3
-8.518096338160138,-7.35472226781815,2,1
-9.168111663006412,-4.986233438135173,2,1
-5.343533402434076,-5.991319169474172,2,1
4.6829960706303275,3.89084747785168,1,2
-7.9095963651282135,10.409766120066251,3,3
-6.916159079542744,-3.666704055358151,2,1
-0.7949634012802194,10.142185677228483,0,0
-7.461892418963114,-6.624485259712715,2,1
-2.4218845453837505,7.299830681452387,0,0
0.69035243893165,6.086154428914568,0,0
-7.322051708589312,-5.008496484265346,2,1
-3.400632881178729,-6.290132834184389,2,1
-8.573665423720172,6.77298115687372,3,3
-6.872864637456598,9.417048631683638,3,3
-7.707414409989941,-3.042810664773568,2,1
-3.6047475706284553,9.338974012571283,0,0
-7.177706752705551,7.142951169568306,3,3
5.129078369591278,0.09649931936277767,1,2
-10.348141604555472,9.03334075719227,3,3
3.9614193573544862,-1.6626493060027032,1,2
-9.207421488830933,6.058653022524416,3,3
-5.928961869753122,-6.259410947098699,2,1
-7.937144974788883,-6.963763209762505,2,1
2.4678579856037355,-1.325039250989391,1,2
-3.871233736334567,6.895830576195385,0,0
3.779385825907747,1.1528812720801438,1,2
-7.337454279571543,6.317592601883736,3,3
-6.415264222431848,6.840042211681693,3,3
-3.2134092019551783,9.828126193577269,0,0
-0.5927002793701128,8.126929044944577,0,0
-2.249426234275977,9.592262197791577,0,0
-3.7526901394358587,8.174014567902868,0,0
-4.115536370144419,9.7379947510631,0,0
3.352342165956281,3.023634503054219,1,2
-1.0641334291862674,9.63345751860307,0,0
-4.810368879156184,10.930801361046086,0,0
-8.821649404732629,-5.138869412208168,2,1
4.271264240099185,1.5640843293192264,1,2
-3.643723740979205,6.880905563801811,0,0
-9.425964980201742,5.939907638750949,3,3
2.974015068029358,4.601575349076166,1,2
-4.664816666562427,-4.809972562054769,2,1
-7.815280632194978,-4.009062562475767,2,1
5.023923437698915,3.447206159859003,1,2
-9.119044154142834,8.802117909018497,3,3
3.9716250541269438,4.1532463996172835,1,2
-7.689207339058974,9.163922751325165,3,3
-9.913561237540218,4.523717989889113,3,3
-7.224317048738113,7.355490388506617,3,3
-8.132647771040906,-3.662385901615864,2,1
6.239890870611832,3.727113069609241,1,2
0.9324120860371674,0.7778268007350169,1,2
5.589051635387529,5.379208970647326,1,2
4.278024749443606,2.5012527787121774,1,2
-3.9712201283937323,10.194913033812,0,0
3.722602131740179,-0.1368219613316013,1,2
-2.3635812990306895,10.467253613997656,0,0
-4.672871699910857,-7.1940951090037455,2,1
3.702650969684583,2.0123062592569827,1,2
-3.899593330419875,8.924998094105622,0,0
-7.427056285465598,-8.138924094284455,2,1
6.713117322784392,2.946234515325196,1,2
-7.968877996815647,7.812217390371953,3,3
6.965629575449217,0.47563862283254554,1,2
3.018294025615708,3.552898963940087,1,2
-9.10904762702195,12.113184267265995,3,3
-1.0835618657736747,8.148930644704716,0,0
-6.239555257408373,10.670473134787652,3,0
-6.764394354560887,-8.8045979295588,2,1
-10.374607993129818,10.104661764999985,3,3
-7.581178993119107,-6.360353770679873,2,1
0.28946414366438455,9.725035509566002,0,0
-10.44744229524572,7.682393211665428,3,3
-4.835192769651949,9.117130590407363,0,0
-7.881251104474875,8.074789627915388,3,3
-8.43463734476835,6.808734502252587,3,3
-5.8853052881501515,-5.119898807047959,2,1
3.4541671530601334,2.6803722196447257,1,2
2.8066871228901835,3.042667329199314,1,2
5.029462588810324,0.6166947462841192,1,2
-2.1193734316801147,10.187020435864287,0,0
-12.097332075657064,8.594655431224336,3,3
-2.1334583475339355,9.533958442443785,0,0
5.494529756576407,2.6447325239667046,1,2
3.7512879498697975,0.677183529421008,1,2
-8.537473960789596,9.046478939641776,3,3
3.783110351553906,2.8320438559749697,1,2
-0.608830899272816,7.9527819297701505,0,0
-1.8898004416393137,8.16869929899236,0,0
-10.335905915418447,7.776210765227902,3,3
4.763304820141237,3.571390246538759,1,2
-0.140378399791663,10.165438221927685,0,0
-11.363485044967437,6.11471781575442,3,3
-7.139046281036404,-4.3125468730624315,2,1
-9.155023114877553,5.842753624771927,3,3
-6.917958297638438,-5.121016064386899,2,1
-6.072183072576821,-5.271348587311243,2,1
-4.489547433583713,11.761474276979852,0,0
-11.210113809684211,8.666080386612876,3,3
5.701506739411315,1.1294695200993305,1,2
-1.2761073830610152,11.859475602179243,0,0
5.885382561044469,0.6890439450774313,1,2
0.320081228763045,9.27615284744608,0,0
-5.064271282085482,8.930964579853393,0,0
-1.996563659387011,11.82854238702215,0,0
-8.376251947379856,6.736050064366016,3,3
-10.62873576346163,-3.4436957343898342,2,1
-11.182146541965825,6.529943899479261,3,3
5.615180603166093,1.8244058882716576,1,2
-7.3620797679773435,-3.7649876179346853,2,1
-4.400523554555318,10.391079048780485,0,0
-2.8357194278935807,10.662451406179107,0,0
-7.73306191099736,6.901531579821383,3,3
-4.632253736128371,8.383318144050284,0,0
-7.408622805766143,7.754209163301439,3,3
-6.813909983182605,-7.10061259571868,2,1
-8.86745716546761,6.8687532412472905,3,3
-7.911852708917856,-3.5014558852594835,2,1
-8.05697466077463,-5.907688942510158,2,1
-2.4079053160208646,6.877163848878136,0,0
-8.067927596781436,6.5244716560058365,3,3
-8.195103006140151,8.36318132639342,3,3
-8.437637780118784,8.086610450343604,3,3
5.870602108024148,2.7340807306016783,1,2
-1.966743585481299,8.046606496290636,0,0
-2.3287541754849017,9.785944379286445,0,0
3.3913454765717583,2.680293018520338,1,2
2.421999467558339,3.6888007487511256,1,2
-6.5184974219184175,-2.977584922005354,2,1
-11.497876458946333,9.216405166569691,3,3
-10.47392637280028,9.43992148511811,3,3
-7.459484354773205,6.321306787190212,3,3
7.029658776187197,1.2063461692939543,1,2
-4.284085392051413,5.9554378615581705,0,0
-10.496884759364914,7.0011413700656,3,3
-2.195902230545617,6.074780942378658,0,0
-6.696180936602844,-6.065162549721364,2,1
-7.134904124938663,-7.559951667266859,2,1
3.1760689567621023,3.553632378852491,1,2
-2.5015274380890586,8.662405428135601,0,0
8.480005643631294,1.8290798343537573,1,2
3.6994282495464503,4.691842520936126,1,2
0.7205760632145841,7.8632647838662475,0,0
-0.1824696597689659,9.18779807963761,0,0
4.590188376917406,4.665006479217413,1,2
7.00923705482417,1.1888796432108295,1,2
-7.423288603255968,-8.559614435215163,2,1
-3.643664871253015,-7.788681977780954,2,1
6.738911991107105,3.360120208309885,1,2
-3.647896615383297,9.239876807912633,0,0
-10.474777401958807,6.707301483566826,3,3
4.80397102813544,3.06181961978877,1,2
4.402866988359618,1.332848079019602,1,2
-9.562919334161169,7.543712433477027,3,3
-10.337281105078377,6.566360533656377,3,3
-6.864098261386199,-8.847863941801187,2,1
-5.744540377771293,5.722223544117294,3,3
-4.9188671034391085,9.319481581999156,0,0
4.889557148547685,2.7118465799529554,1,2
-2.838705454809018,9.549954985465941,0,0
-6.419910369653042,9.295894595874774,3,3
5.153966855794658,2.658299512671408,1,2
-7.774150030927451,6.670293359643938,3,3
-7.268190409882325,-7.174634366903414,2,1
5.706318788533339,2.639564651169792,1,2
-2.6723378457380367,9.616853711346733,0,0
5.588490444811383,3.432001358380827,1,2
-7.844904536721485,-5.488349401154091,2,1
-0.9215608927783685,6.37617689856365,0,0
2.7049374866165206,0.030551525845307737,1,2
-2.0941614240577215,10.255061001752358,0,0
-8.288630281879401,-7.0962409268583695,2,1
-1.6528618570129998,10.71763458846922,0,0
-7.793746585450937,8.75648072835447,3,3
-3.7425282164023974,9.37981694543619,0,0
-7.64693073720327,5.442088780744829,3,3
-4.903536092699781,-6.583710186237347,2,1
-6.528948323465149,-9.213953062581387,2,1
-8.312382607725672,8.057303610720199,3,3
-12.382726409948768,5.8089268584337965,3,3
-8.068669059371887,6.934202899122828,3,3
-4.607048983781462,9.858739983234178,0,0
-9.11267241829327,9.38583754422098,3,3
-2.141747766389666,8.253871365141627,0,0
4.136201787292909,4.476701971874821,1,2
-6.280792507243351,-5.909315683721835,2,1
4.281456765928487,0.6118241908783353,1,2
2.7192348074836765,4.605360956917279,1,2
-4.9204224748945915,9.291236915996778,0,0
6.183612292216567,2.6820659075602964,1,2
5.94656589137564,1.4841343856889702,1,2
-7.698993863529994,-6.292403585172127,2,1
-4.583500942635724,-5.051966815729972,2,1
-2.173058900337125,9.033174729371014,0,0
-7.211507626529928,-7.295329543109328,2,1
4.3744579949870275,0.7757238171330514,1,2
-7.384141955845905,7.96431445830623,3,3
-2.1462542157036992,6.144365761211625,0,0
-2.395490785762161,7.998543560930154,0,0
-5.695041209517461,8.22565359567718,0,0
-3.7219380273925315,8.261650562821517,0,0
4.667506405012429,4.487825652353656,1,2
6.441699719474019,1.361056624408405,1,2
7.138090502921966,3.4947247814679274,1,2
-7.20964826922699,7.470497645705047,3,3
5.505487026998911,1.668601604876243,1,2
4.516652068639248,3.6491134313229234,1,2
-4.275681486403396,-6.583243418081975,2,1
4.269112762447206,0.9501933119440342,1,2
-3.5821531869427026,10.033682751600335,0,0
-1.28990444479431,9.95872939108374,0,0
1.8785674892306332,0.053804233837179805,1,2
-1.9593002539074778,7.604466448707289,0,0
-11.194641984738759,5.633371712133995,3,3
4.784060001639577,1.2797567508831684,1,2
-2.6248501871739065,9.526014090423287,0,0
-3.169264353098226,9.210396994127459,0,0
6.988164880079612,1.8745442923312503,1,2
6.187645645431054,-0.2551708756147262,1,2
-7.054957699424046,8.385978686300298,3,3
-8.929945238774401,-7.217257696114972,2,1
-9.5352537025836,7.625262399307962,3,3
-8.59854316863991,5.782010204109766,3,3
-1.47980733749098,6.595212321413844,0,0
-12.633759040755505,6.894516582678537,3,3
1.8336909546893176,1.445899457878769,1,2
-0.8846207582898347,10.594989206250677,0,0
5.391254617664672,0.5068368167429054,1,2
-9.772301799237688,7.615434098354568,3,3
-7.006777213347981,8.196669470701627,3,3
-10.553917067617004,7.486362474163488,3,3
-3.856819630075287,9.75216488545808,0,0
-2.9821014900132687,10.152739958938223,0,0
-1.136094446499639,9.507412792687848,0,0
3.1217222733378502,-0.5091153238579222,1,2
3.3492587883021727,1.3963363675959939,1,2
-9.044500528577547,8.752834736303111,3,3
-6.026152572373357,-4.437514658583139,2,1
-1.3226497024881798,7.650204946006213,0,0
-2.4408398631970294,8.036885606789596,0,0
4.236545800395856,0.3133808208282265,1,2
-2.877279797057056,7.883681881662087,0,0
-1.7993411861924329,8.905042759213012,0,0
-5.546911503039161,9.293967600352463,0,0
-7.725998589137353,-6.603282638480391,2,1
-8.870378698158664,6.2027053967769685,3,3
2.617600703069532,3.0880658249748043,1,2
6.810345662758701,2.268001848708094,1,2
4.937005977379884,1.7566290660548183,1,2
-7.371098633156359,7.477704666196887,0,3
4.729324391108363,1.0027645173823712,1,2
-6.761674405677134,-9.877410620074109,2,1
-6.195795533028859,-3.6326060759243206,2,1
-8.634796730240309,-9.583080249645976,2,1
3.6621246745248626,2.044267690915353,1,2
-7.792896149869907,6.822793680864688,3,3
-10.43191804885633,7.965983561310176,3,3
-9.134335387097,7.096612990018436,3,3
3.5833633004139624,-0.1395222606046076,1,2
-0.5509794123212566,9.04579189064746,0,0
-9.178053904910758,5.884364060413484,3,3
-9.731819697701248,9.38518005525493,3,3
-7.750684076364014,8.097790346171141,3,3
-3.2157550814802343,9.362361034234777,0,0
-10.155301636770853,6.083202384438913,3,3
3.7747218403756024,3.106256522679366,1,2
-10.593203010201442,3.015129595576229,3,3
-5.959350232055645,-8.414298441073555,2,1
-5.382612026361792,-11.22449266056648,2,1
-7.078640800256048,7.877986203795844,3,3
-10.550861427836267,7.033033726579126,3,3
-10.947803952143762,7.198864556555661,3,3
-10.07971308760909,7.452738740068265,3,3
-2.4896947852358897,11.194587243934297,0,0
-6.296759284354824,-3.140610317126761,2,1
-7.7997311864626795,-7.333814123008139,2,1
0.7755067767737582,7.801838700165595,0,0
-6.72156393193233,-8.881147835653254,2,1
-0.29235655594047616,8.236880800787851,0,0
3.8115442698066446,2.9225674105739983,1,2
3.1374488213857283,1.5515192446117996,1,2
1.5169847244025183,4.51785423637579,1,2
5.603962976029417,3.9668984791393793,1,2
-0.310724469670419,8.675621677468518,0,0
-6.83162096755262,-8.010236398795222,2,1
-5.58191368038929,7.059694196850198,3,3
-8.53467710041208,-10.109445482704672,2,1
-3.822625003129886,6.940086531751818,0,0
-7.40864018857188,8.093151045644642,3,3
-0.2245115071482644,9.82265119372531,0,0
4.769763517437451,1.7396538308526128,1,2
-9.661415118247453,7.462790267210376,3,3
-4.7882525719837705,8.287935018898944,0,0
-8.900316625445814,-8.337530651041924,2,1
-6.881817392318782,4.829784933445191,3,3
-4.794315867625301,-6.043394133748153,2,1
-9.175611729348129,6.348519044263513,3,3
3.15547160584023,1.7844893037912597,1,2
-2.6826700466351108,8.562630584814388,0,0
-8.111228530694298,6.053987933012393,3,3
-7.932614722861404,-7.874460969602369,2,1
4.094460517907318,1.8877512483591308,1,2
-0.1301723988347221,7.157562879958048,0,0
0.6634241236385834,3.6104299618244244,1,2
-8.183488050399509,8.679425177127996,3,3
-7.427609518119433,-6.603089134478584,2,1
-4.429479892699626,-8.599627682803979,2,1
-8.353708846961966,6.9449926623092715,3,3
-5.345771543136809,-3.2204809837670374,2,1
5.196597646285064,1.067191903867001,1,2
-5.987495678653341,-5.599986255105485,2,1
-3.8595463198613356,-6.675306596651841,2,1
-7.730112035304756,8.246574141518284,3,3
-2.751126190551764,9.620362413420128,0,0
6.509006624974544,-1.1369156646714922,1,2
-7.363646949414473,-7.256359117958517,2,1
-0.7720313128026484,10.201780169142726,0,0
-7.853543508750281,-8.716019993419332,2,1
-8.654322282643816,9.760540603203044,3,3
4.95245304814943,-1.089432618695704,1,2
-9.755981392993938,7.2679677199260855,3,3
-7.1385681410625,-5.554619687045938,2,1
-3.1789700511532817,10.29888431968353,0,0
-4.353735653964467,-7.568435987579357,2,1
-8.736544490844905,8.602683428182033,3,3
-2.603216268962508,10.446999608950179,0,0
1.9717984628716834,4.2172361511745065,1,2
-8.364069396006776,-5.468952811293622,2,1
-9.196725905390553,6.7732862977766715,3,3
-8.999280972642353,7.995098304214119,3,3
-6.691790437179409,-7.524217904963826,2,1
