Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Target
-2.9814471205940962,-2.1115326494674296,1.495019034841683,-2.439067672996011,0.6732152472197414,-2.417169632299193,3.46368689424337,-2.0044037181177443,0.4345009896312515,-1.2526568413537553,1.6267092445024882,-0.5899495558948538,1
2.159018211676786,0.7483598805295583,4.714480958218686,-2.9824227386602358,0.45366761135411227,2.305998062741199,2.0905352708758227,2.3151641598903137,4.600990978358748,-3.2875640996336366,-0.2802079745636399,5.032076646303917,1
-2.6703721043571584,0.12673761573283274,4.189559833838057,-0.806518122756318,-1.8110478248337927,2.835396281751185,-2.9169420045159864,5.660414423110579,-1.963497377888947,0.537733577356954,-0.15798065982204423,4.618873548259657,0
-0.5490107230546438,-0.14786809016610544,-0.19858941437523958,-1.0305752767903844,1.1413314571098316,-3.180205739801075,3.688759911618279,-0.4645708260923114,2.1678359857982787,-1.1981285411057678,1.5364415680598724,-1.7505746717515702,1
-1.8030681007864318,-0.8562978752778164,-2.576030320927485,-1.0151604801939218,3.526696782405254,-5.058284743358232,4.513259356733943,-3.744309904913146,-0.06956222507104992,-1.6273010041139633,-0.17225669535590107,-2.324006543730433,1
2.4485883208667873,-0.2142021899480183,4.178966936699444,3.741928186945029,1.1246790895898857,6.36910624765302,-5.5008417141553485,-4.0557891263108905,1.2005594338190722,-0.7604331265918061,0.37281824727069995,-1.2286688501066978,0
-1.6700846123973636,0.09683894503338251,0.16629228299513987,-3.2602650770248043,-0.34027609747847687,-2.289603943910291,4.547163060119865,-0.5646095722192519,2.189252550974625,-0.6717136881366595,0.36564854469976044,2.963659079574037,0
-1.3999765222622518,-1.4215667675543144,1.07351424868363,-3.72134094105897,-0.18160218409877138,-1.0471372595206239,3.7472385131650525,-0.5574033744179987,1.3544594250028912,-1.358157175122717,-0.5311980649457154,3.6114481849688795,0
-0.8641964942471478,-0.334863408546424,3.5870977679081237,-2.43739040614763,-1.2924606249809658,3.816551753726159,2.8410758960660107,-1.738792284186631,2.964653471352497,-4.119481253899408,-0.5743398807284217,2.3386760609759674,1
3.181381062791127,0.77762111088062,2.9675881080932855,2.6076642624927997,0.5614081917572687,5.666019930428919,-3.2298272544538715,-2.5488306053405174,1.9893009075867611,-2.1570370153962033,0.5661910329548528,-1.495632053775394,0
-0.7570326684578302,-0.1629698088497718,-0.27427316863389084,-2.5720678101008883,3.1888468414753257,-4.072399702088535,5.80334227320993,-0.24357687655507876,1.2690816213307519,-4.402110864954167,-1.319897513215895,-2.2263186420200736,1
-2.8692981376722013,0.5268648620207416,-2.2832291248778467,-1.727791013047369,-1.6171569451027827,-5.422763533302825,6.760162671073077,-0.01355696658582195,3.8065039748875593,0.6352830304778316,-1.2539951382487013,-1.1613843510344333,1
0.6028749917767269,-0.11690453686957063,-3.2104008500182806,-0.7721703860093917,3.343260579532248,-5.231783668992769,4.747747823596199,-2.3500612651599324,1.2755397330071607,-1.8430390254446252,0.8727164795004787,-3.2708439737229806,1
1.6223897923440456,1.1173674820504642,-1.7754096543863214,-0.09827344400636506,5.174499116766968,-7.522185512356762,4.018191835275415,2.1448519662513283,3.355921055218583,-0.25859782503555007,-0.12470163630977098,-0.8647379815970351,0
-1.7115642595673046,-2.3174619604442976,-3.3218247310834554,-1.0725392470996467,1.1705204000183922,-5.216791083530411,6.038010870404135,-1.224402606845989,2.303265592570371,-0.9764825982556716,0.6761433538058268,-1.4340575879761654,1
0.44094059142416,1.233534602205899,2.257459396840791,-3.1105253303816855,-0.5086053498895783,-2.9994928545197,2.8128064943763054,2.8985093235567305,3.717492976301902,1.2992792182152542,-0.6868389008809164,3.4935350461766523,0
-0.9880572289729761,0.22283818631464977,1.6972552518703325,1.688838318158707,-1.2818420942202493,2.766821206162561,-3.733690983869843,6.52772625156225,-1.9764361230022147,0.4086913105561727,0.4479484612036069,2.077626607741699,0
0.4584689979006935,-0.21840099638807967,0.45204982718869613,-1.7861278943124226,2.3108345068310294,-3.1551728480343804,2.1367731332777113,-1.9185886503195393,0.7580429376551143,-0.4327681703939239,-0.3469328707593546,-0.7396963031300019,1
-2.2086906014266248,1.5541521900816924,3.2308177342396376,0.4427539411505954,-2.8842056301715986,5.455369511917804,-2.6983925408236957,3.5170208492493815,-0.4808290442964036,-0.3429951770356965,-1.1350807672960568,4.801681857385065,0
-1.9148628160566736,-2.2096276422729604,-1.118570423360572,-1.8086049935708362,0.5859177180535445,-4.945957808830287,6.428703871865899,0.149857303331151,2.8797963468559105,-1.947716452170104,-0.9021277696424885,-2.798295317297279,1
0.1812079671168707,0.14633309887579532,3.5703912680000056,1.2490448812860788,1.4141501883522354,3.0949316702721834,-3.150677270426356,-3.104213257208744,-0.5268790597929249,-0.7119052762427678,0.10420361443157086,-0.8356375567574047,0
-2.0889172116548504,-0.9546559461051922,2.0636283640501447,0.7677159208800375,-1.2585720760889227,2.3500284955998128,-0.7870948036163511,3.2324109280938815,0.4754002512597659,-0.6498819416452414,-1.2965082571024018,2.2759573587565143,0
-2.40495004078629,1.6140054328765483,0.4572981069554989,-2.4613269036804857,-2.041068575245522,-0.48964451528905983,5.107263142749263,0.28933026231724157,1.684323182137684,-3.245657059345159,0.021494774601751473,-1.7123208627586175,0
0.6347384272617318,0.17539711441431144,4.558901919620724,-0.3308170533108299,-1.1703420502556576,3.6510133634902124,1.020427017104553,0.0788895106343881,5.141280375315715,-2.212103109128006,0.35180844253612015,2.036096451976552,1
2.1162975778854127,0.4154426820093319,3.6875677781306133,0.5717678942714097,-1.1563964945945555,6.770934544184144,-0.7424457951593377,-1.834795228062158,3.8961919156430813,-3.2724454955230144,-1.4819422304011383,2.161725223664471,1
-3.483738218606467,-1.9091792703414217,2.4045132464719003,-0.1862959723310902,-0.7096432943301357,1.9606364499166657,-1.7082583734680676,3.664192888501714,-1.896000729188061,0.05369909962594699,-0.26695366829700834,4.411734846355952,0
0.10834977494150166,0.2699946969699915,-0.9699835843976956,-1.1878637451105627,-2.8701277003299936,3.1599238006302457,4.29646877248617,-1.986670227236818,2.977710113665631,-4.158515667882812,0.4713282148631671,-0.7718491486453982,0
2.9507038981402873,1.0259128528067119,0.581084610597867,-1.135278890847934,2.540784509859707,0.2293980963033633,1.0842613619433596,0.013196636414468,1.6850411627209658,-2.4599989865444583,-0.05864847409943074,1.8338670121183294,1
1.687974853960462,-0.22658568903605908,1.8000542971536448,1.6646802976661108,2.7691701596980844,-0.8357300053370571,-0.08969482368904844,-0.27474748854317865,3.1009042721817037,-0.7026719438810783,1.2629274662743715,-1.3793475938714064,0
3.545040589821663,0.7035301472974816,2.498943616462493,-5.179097712296048,2.6851899837788515,-2.4410044053680156,3.719124302584859,-0.4062359270268252,4.0243675305950655,-1.3118611678637047,-0.6544477947787088,5.559094280662062,1
1.2632174574265975,0.5428617458967108,2.3102750050907837,1.6372818787329115,-1.0382481710108995,6.06615202871777,0.12283918001941678,-0.8637972983722594,3.605388893259318,-4.18732990179915,0.5763208796405694,0.057648671531628004,1
1.0361390441770977,-0.5264122980934995,1.5557159946446497,-3.9890605484204813,0.0628797662591396,-0.8366056136709435,5.474551848034158,0.5896971409419001,3.505019946148918,-4.094445235324997,0.8347126476199269,0.6974334751079698,1
-0.794498401993569,-0.7669285612983082,-0.04937545227979623,-2.455429066847948,-2.1782775756156827,0.06634391952723397,5.253039195029377,-0.2151800461630946,2.4135850771729355,-3.6541610951020305,0.26153191590708724,-2.1068197783798546,0
-1.5331097564980545,-0.8011938382777465,1.25188660762261,-1.1890647501977414,-4.295790261379574,5.1784209033357795,2.0868977062034406,0.6015389594077118,0.8654787194088357,-4.0558256871509055,-0.5879721689217883,-0.3336854333665604,0
-0.9096890925475263,1.1336745652093458,-1.0473111777561863,-1.81415550401393,-0.5367437453774118,-0.6977547667045894,3.051733297580911,-1.0735292352336072,1.3289583794837885,-0.6702991260597888,-0.23668456787918515,2.495406272146056,1
-3.1405218408213496,0.742537263122743,1.214276099665971,-4.847339623491896,0.5753925573398728,-4.802636583508389,6.364473689971419,-0.1548111740665119,1.6031928092874952,-1.5193720489795592,-0.5675855950876251,1.2441723728052199,0
2.5708110981783174,-0.7542627806475105,1.8936862821741038,4.088127202454194,0.6722153979816956,8.039419185723942,-7.284356123192987,-2.3288343999814547,-2.668727562651987,-1.3810295982642884,1.09596024446709,-0.6534814286221383,0
3.0085982456296594,1.5873290295084288,0.12484473993181222,3.9634290161607213,-1.8092147519550812,5.51469730852329,0.33393935447601275,-1.9417721427545775,5.329208401125525,-3.5189281971313564,-1.0917252899107122,-4.327374749368734,0
1.9816958877747557,1.1573066784810375,-0.433649785797245,1.0249517692118966,-1.1679409711583166,3.5090930029848306,-0.6888912639311212,1.02221005816444,2.1661528593860018,-0.6762319011044122,1.2406104614081812,3.2585143885038326,0
-0.882230289515908,-0.2957131560808753,4.794790081750903,0.4453815779967798,-0.21891006053408568,3.5881522170247333,-1.639899878891261,1.2406574460933313,1.3477145941907476,-1.4906731802527209,-0.7254352984843251,1.664937597826938,1
3.450627683176222,0.2154043904108951,4.1506618153182515,1.2512274312556098,2.1761799209009514,3.2350564544609433,-3.7911066893878034,-1.5379939571351466,1.2946911271271637,-0.622365638991639,0.574803010618676,0.0853284865062327,0
0.6894097145772605,-0.6388214574614905,0.025410626303827177,1.067146661905252,1.9729661528024178,-0.04907006418228305,0.4889338824381302,-2.105947084784891,1.4859775416658176,-1.1191751449069196,-0.6988444731719282,-0.7224003576182478,1
1.2308470209517464,0.3443546187083934,-0.8694549372818559,-1.532405380922958,-2.2170142779809434,0.6788511497403258,4.187755246771826,0.30673495557997965,3.177861794278473,-2.9082080191928323,-0.12333636757766031,-1.5062869073290281,0
0.356923806855419,1.5163755354236648,4.724700854507141,-1.62909647482723,-3.1364297989441043,6.469657970759456,2.3498971495114076,0.1233801247962456,4.615167353366944,-5.2157358235828,-1.4874246739007941,1.4231685350653032,1
-0.22857800704620934,1.2578418464182413,0.18145894757125025,-0.2949515287387241,2.1284255521638413,-0.8227093244158475,1.3235281463265867,-3.005079388968382,0.8509985831655025,-1.0726321008571844,1.4951580134455118,0.18001911236322687,1
-0.02006135238239337,-1.7170968165704223,-1.4789426435121018,-4.257833835713902,1.9860790435084525,-6.360994170148297,7.364319776488959,-0.7971026320934502,2.0193526460357747,-2.570841984712918,-1.7934501840526142,-2.195098108104629,1
2.136233270539462,-0.4390432447703627,-0.6403813276143375,-2.4529477174496446,4.819703736100047,-6.954162052577834,-0.43055391049070546,-3.7086082056740337,-1.7281173797632072,4.0509466059297745,0.7955072486059943,0.6024983052497855,1
1.607233036186699,-0.7950422195461764,3.4732973324338454,-1.6003043209920758,2.794077177404208,-0.08744207433053722,-2.489151882150998,-0.5669858719161341,-0.6974640531069398,0.9685852967306032,0.6554420109497537,3.5445751673771317,1
-3.979067305157653,0.2588973748801956,1.60922241140038,-1.5028162846519355,-0.5599734404393435,0.04420202384645968,2.3273539906370373,-1.968624204618414,0.11855277664907171,-1.2054997786623995,0.4344171988436784,0.9416488380069348,1
-5.286929473147478,1.3403789810152116,2.7828508663900458,-4.616954741243777,-1.6973879456904946,-1.5485647193280077,5.4509292145859645,0.4204500201760626,0.08638714236774381,-2.9248393069717715,1.4681348172266113,0.23603937323897228,0
-2.3678612375860055,-1.7298127753508388,0.25950877536025585,-3.0199216346225413,0.8197176261066321,-3.856870229802957,5.205871024108944,-0.7820103307940771,2.452588738630076,-0.7041101871049871,0.001973008129252025,2.1335046507334385,0
0.3882800143005798,0.4244746180107604,0.8807690147740557,0.6612528183128088,-2.58410481678997,2.695872659001673,-0.3491920026662901,4.243481587195719,1.1899204473940717,-1.1094052906991494,-0.9647297039771786,0.15099193394651822,0
1.8425893048686346,0.6141309809351637,-1.5831815691391196,-1.2899747736141034,3.125554196815301,-3.3699526483365276,4.491877798264112,-0.1841408654600769,1.8563633228170469,-3.6634671842265427,-0.5274864987252185,-2.6829159362949424,1
1.250992273286676,-1.0626755080404775,3.0866479411996544,-0.07502302988646892,-1.836633755919554,6.59251238681898,0.1566452982608663,-2.779231015262794,3.176345808835203,-3.6328103314224407,-0.8292536659919304,1.3165972497451892,1
3.5320587298393216,1.0604985887226466,1.092833211566913,-5.137609822606314,1.9089026601216663,-0.4703792601043476,4.305130243472516,-2.25873233381406,3.346184035775376,-2.9820217407376535,-1.6130606188301924,5.059546505779551,1
-1.374545840038814,-0.16594612339800638,0.8407957497191845,-2.2679617853633154,-1.9252233118074114,-2.113159498382507,4.485019397374205,0.9516813236499169,3.2751617340647954,-0.6377011558227457,-1.38502335976813,-0.5107331433600136,1
-1.2841411317422264,-2.669178130110582,-2.0525767076789316,-0.8564067879520253,0.4625555116930964,-3.925045242780642,5.218383839331891,0.06030433443241967,2.950885388957592,-0.9989782384240875,0.9433889545169087,-0.8722436243053776,1
2.0166944830493074,1.5920578644114292,2.657035594434773,0.06501890601342142,-1.34826970355225,4.441720311327724,-0.7257517578138765,-2.9046684231848103,2.4236252059890813,-1.6533856642906013,0.24500029112405394,-0.3954856617057585,1
0.13304425653312535,-0.5120832074127476,3.8751083753552593,1.8355835803007508,-1.7893613965637973,6.904861935577958,-0.40083251635729344,-0.404135415605023,4.056363811783105,-3.804491974854808,0.010659123277410535,0.7340960930666637,1
-0.7926543592678611,0.36979075005124,-0.12826604895540972,-1.1504602182168422,0.08414959771501085,-0.5448369196307687,3.7692950663135845,0.3275307766927833,1.915181422823373,-3.0010007870543873,-0.21760597594805534,-0.5529757636187115,1
1.9676535259054402,-1.1202631086003794,0.8227779874674147,0.7959311492712999,1.0279207338816172,1.6481413367157582,-0.4594222005893431,-2.4389356642762774,1.3189662038523318,-1.4271794117744536,-0.1736704984113263,-1.4306704710279763,0
-2.8436177396977587,-1.135610376890623,-2.731708095307012,-1.124976227611134,1.9193635596477512,-6.2688856231939445,6.61009918344938,-1.8415886436882667,1.8295157277761307,-1.5414024656544347,0.5501895477354816,-3.3429486249938103,1
-0.575861683830621,1.2078413938722954,1.9949278122139036,-1.1858906723862266,-0.8218671607747662,-0.0033360423498149864,1.3550339421679167,2.2591898684554077,2.607718898577563,0.029957295211713753,1.3995510647672824,3.141019457541942,0
4.736941245359959,-1.9745991836591132,1.4158178700061765,0.6619001526438941,3.040321316273117,3.205990812491066,-1.810946545575346,0.5101108356930677,2.0354224201078104,-2.437524662496095,0.31223678600762617,3.592271371358515,1
-3.144827035099569,-0.28712963929565677,4.200385555041998,-2.522742458567123,-2.1369660457844923,0.8241298705594309,3.6751925806142838,-1.2500513247234515,2.8177624645304173,-2.37627182165923,-1.0323180184948446,-0.8114794516623913,1
-0.6118710276880973,-1.9529335101273848,-2.847503541327778,-2.9822750026463214,2.183238304056289,-7.375471161711641,7.332050332441188,-1.4614646118437522,2.216740681226884,-1.4303362302256746,0.6280069635041859,-2.777707709632674,1
-0.6865758169140297,0.863310470603884,-1.0506488702398338,2.183048754817171,0.47762678328681907,1.1115226218877747,1.3372988480633428,-1.1198946228117421,1.1319385876721282,-2.7638728126426395,0.4270661254424452,-3.194368266915605,0
1.807591343818348,1.1205113651965795,0.045661184008731315,-0.9721768892203864,-2.314954991348187,2.2759597779025493,3.7788709664512328,-1.19722507460451,5.524951681471301,-2.336787907716897,1.6998050708853663,1.2114219779450441,0
4.643022719886822,0.8482303456430801,-1.5127632505285398,-4.849908745007166,4.599023146523877,-3.984234927896555,3.2302013409630983,-1.0166077210980515,-0.26697057498877097,-2.1982123716182294,1.0097619890661589,2.655466118729821,1
3.5043709425651186,-0.8164941105243432,1.1933601837349446,-3.1335842858241083,0.3459211980067831,3.0004864570554894,1.0580597505904505,-3.2042662493825746,0.8029207548343735,-3.1180819705667986,-0.529694725372083,2.0372786442662685,1
0.19329631904798594,-0.2571653575892091,-3.2915060516024317,-2.1992782905801147,1.4728815042617718,-3.9276808840451305,6.172876109185592,0.5052849280817342,2.68053636192117,-2.2781251654227104,-0.550936519506866,1.5108259779929334,1
-2.6642563787239535,-0.7581415139132575,-2.107537253803863,-1.5293123696805087,1.3480219733538037,-6.53897486828847,4.962415097584946,-4.046065940961393,0.9761927828864175,1.0147896675146604,0.4965183900572793,-3.240163126454987,1
-2.109648330189997,0.9144263755603932,1.1679410761063787,-1.7096107042223463,-1.5109462046391098,-0.8432450668289957,3.3443504961429507,1.5766032879685683,2.05464810839369,-1.1908905262255263,0.21971371081508573,0.5305980112084365,0
0.29848733044355713,0.1176040225777768,-1.3731487796518287,-2.3059662825997957,-0.5690158472906011,-4.231969483552818,5.610350283899883,0.4147931690438873,3.5205261464322652,-0.7156315942825499,1.4944912317322812,-1.7002633443256896,1
-2.2297104195679416,0.25652921737170037,1.9906526305351977,-1.2107420062560306,-1.5521455663928425,1.1931770257365142,1.3496043782632052,2.0176461637549474,0.7877752262550877,-1.2713233399677808,-0.1330601572896292,1.8698002795637654,0
-0.744614458522252,0.11192167035229897,3.5400936896042445,0.664975875051252,-1.5369978248719272,4.5586071553737915,-0.0005665132727926351,-0.39893737822128617,2.4663177587977043,-2.7500375526889504,0.11342199516500477,-0.050437017929403805,1
1.1337900305496427,0.887280986495868,2.6508639802611156,0.27718109532889823,3.3630397611370118,0.0674688584657773,-0.30643838705193976,1.10056550466658,0.859774071504604,-2.558009599589841,-0.25605080121855167,-0.3119341178176598,0
-2.5331242560053626,0.8930685168679319,0.19233871679955206,-2.4944054242937574,-0.15307129903301853,-0.15857108977908063,1.6061849024988994,0.7304339256129863,-1.4872988546127752,-0.8928635987119997,0.030350397527847132,3.966046679081503,0
-1.1372467520700726,1.7516145469971827,0.4242495080707691,-2.0972386995849766,-1.2870282792223802,-0.2715416253221682,4.803151491528739,-0.7610912565131298,3.152963073692498,-2.6395514447243995,-1.2853807479196715,0.009836683662388435,0
0.9162237808572629,2.3371379163625856,1.6472431988738625,-0.6062671578764237,0.2592337927634596,0.04611888798850778,0.004559288069769761,2.0685121501456507,3.2109140338208153,1.440562290024277,1.187279949185745,5.828280006902434,0
0.06398080410629348,0.8248786745458638,1.9744996633940142,1.014181494781333,3.506971920078518,-1.4353587967622725,-1.316883067537449,-1.31780007688491,0.17448927010761817,0.28360914237358736,-0.8147561571893436,-0.5295065216651715,0
-1.2025356612915248,1.658661716440579,1.1496915690224483,1.6363256352288587,0.8499919478450512,2.0482065321017955,1.49389566036719,-1.077010189027258,1.5870491964515132,-4.101155702614273,-0.14265597657503568,-2.9683847321920824,0
1.6543320002398152,0.5781390624634378,1.2239856157984792,1.9086774610522776,2.871319866150929,1.3539349545113275,-3.461174906655376,-1.3026303091366418,-1.1064860664519864,-0.04797755119438318,0.6452975973909723,-0.19460217803729818,0
-1.925496933144905,1.073186832639894,-2.344749672697294,-1.3338232084126158,2.9243723361674405,-4.233170339030131,5.388295361157936,-1.5382137469510575,0.9308454090710607,-2.7090000261623297,0.1243763131667764,-0.6348943047231613,1
-0.8551192035469981,-0.5997969702398593,4.168290403429362,-0.8551126629145284,-1.6157973186681396,4.177335235382521,-0.7646603196371062,-0.9054877171373202,0.4914938143282217,-2.0132430134024415,0.19681880541364224,0.2999853056222552,1
0.7185644610006506,0.8193999010679585,-0.9839529850394944,-3.1713773852038356,2.430738739695996,-4.826610155039695,3.45766695979164,-4.45869667995955,0.5401055495504428,0.4112169327618309,0.49730971919724865,-0.5471317519626369,1
1.0972612901167582,-1.7560245169882862,3.085015551122253,-1.8403748661331636,-1.9128000027462773,3.2946181250459428,2.808633774834364,-0.9532509146927053,4.315741638569082,-3.505050406132381,-1.3063084003421217,0.3770847030964466,1
3.5792752470836318,1.7293944193081585,0.4611113564726108,0.6671217004517717,0.3883082488563214,4.162171894516969,-1.2982321573525217,-3.1726596788688406,0.7517061378807071,-2.5093277167188424,0.020819420218772564,-1.1168038150877995,0
1.5855461552351795,1.09306455736691,0.28271232954092906,-1.9947119672810683,1.798266202716962,-1.4974669922751167,1.9413891904978586,-2.3440590367533956,0.744192205605534,-1.3862940211246433,-0.4539069697193787,-0.5980185956042549,0
-0.8652412084887072,1.2095107634944824,-1.9421774404771126,-0.13666703356403653,3.189010667914594,-4.6711669577869595,4.413475152076231,-1.1188897645247606,1.728454167819975,-1.8774960596013437,-1.1139791030937738,-2.3917773400954276,1
-1.733525325033636,0.9674943572963156,-0.13107377172880819,-1.5382266149628319,1.0132910770993595,-3.816769057913075,4.390104054874673,-1.593769136313464,1.4703160961893424,-1.4013274491777465,-0.6554115797552886,-2.9903357078440687,1
0.5795471192557842,-0.9696904550421632,-1.5488041846312448,-1.6383500432959681,3.8800209190285324,-3.0970328811467303,5.291474299861481,0.15640315125369386,1.3021548966330023,-5.143253602321133,0.7880550231839395,-1.5024930638531664,1
0.40904730952445023,-1.2258558645796962,-1.7688873862697205,-2.851941197278576,3.347677511394347,-7.011416228469919,5.871747151018915,-1.854269839797599,1.6580623432149346,-1.3785163867592645,-0.6269260601943616,-2.8569369831725595,1
-3.508713385537482,-0.6119781158285558,1.2791754556204813,0.3476074964745126,-1.8442746247823218,2.957780232571659,0.11049573823601186,2.1030118356727985,-0.9801847927512388,-2.0191989157653,-1.5479983451195087,1.096142998088607,0
1.6011134733227257,-0.9276467801793064,-1.5861586344566927,2.6128111276414145,-0.690271055515737,5.681360317043448,-0.6448547645834992,-0.6096026518279024,-0.321099314524532,-4.8113748747282585,1.0127437587766555,-2.774765466799076,0
1.3295319437287216,0.900567850251525,-0.08725854519787801,-0.9048176224177168,0.3638438876209116,1.5714147918725851,3.1489048560294077,-2.209237333839624,2.8383938637886734,-3.7448448994715124,0.312540518037801,-0.1011151836093318,1
-1.3089792544640053,1.2039222930029785,2.421561024934216,-1.5791039673623553,1.5830435157735965,-1.4127184813689138,1.723162805699983,-1.07735598659924,1.595781793135539,-0.5312408418027723,-0.5146306642086608,1.8577523951919575,1
-1.9390291680642653,-1.4518327067648558,-2.039260989681003,-3.2016780997629795,0.6376388024559841,-4.074522707155183,7.563466926296081,0.015470110234629297,2.063879192100923,-3.6033277603248144,1.0173493586391362,-0.7505107375757664,1
-3.2723121759079365,0.5457625214046135,-3.4653265389155914,-0.3516238107229688,2.460500007437369,-4.104018902917601,5.3065423395329345,-2.4092537424801757,0.6454238069934656,-2.0105908466367683,-0.2243086869524945,-0.40912140940619923,1
4.199491422973276,0.13245146472817645,3.7423830423365154,4.020069775036141,-0.8838338125508276,11.101483281722968,-7.82411179085922,-1.9926900576610387,-1.0507332726591847,-2.6100120049420026,1.7203278832487143,-0.8523456071268413,0
1.0314847364785529,-0.051363093939137565,-0.2212686889838138,-1.0635927929621847,3.635968978467867,-3.7648525905190144,2.6897349310265333,0.14045979240009832,1.9692228161705274,-1.0423582555987316,0.5576394153418219,0.8386816938839822,1
2.490025815066362,-0.2594939575742237,1.7216096602533242,-4.342946642928034,4.542874265443972,-4.723713147164358,-0.5107057611907652,-2.1861189318366074,-1.5764397390004872,2.4348366022277674,-0.36348702631216484,4.020025380179909,1
-2.773437650292361,2.7177034139763907,-2.3379827966468945,0.17023753208726333,3.159139997118359,-8.168317546951037,8.380814964762036,1.7754900257630042,5.045729180048736,-2.482647493213495,-1.154439825090446,-3.9023842135287263,0
-1.3346907483290853,-2.0915328649689173,-3.3279950099319198,-0.8652567327441638,3.890758871578919,-5.614481285983762,5.05796648688763,-1.9975511266587054,1.0971720502749385,-1.3676791353920992,0.03307045073658046,-0.07161831850271838,1
1.6201252765248702,0.7555810387647399,3.3697360438038753,-0.7741463926596104,-0.17812874469650364,2.2947957816958278,0.7557070167483889,0.41317980710517954,3.6270851970460276,-1.988525886262156,1.1639769280065524,1.408172040320228,1
1.4154468832756308,-0.46746884022961116,1.245278201931481,1.1671093916329771,1.3532966218583409,2.3755975771322624,-2.352454556290818,-1.5696166594395418,-0.7420164808959213,-1.0675178972187764,-1.0840720317369215,-0.8038006199536643,0
-1.4672382888701656,-1.5702598296454302,-5.116260517247419,-1.2363649070335083,1.4267430320178462,-7.119051276265009,6.109210514296553,-3.204171618396128,1.938115899210837,1.19643417854045,1.1984354162461561,-1.0852562090413183,1
0.39889573409618917,0.15025499016744165,-4.914260731788648,-4.644212412570566,-0.8717124034331429,-6.874151811193034,10.018179382701446,0.5637596698378253,4.119647751643212,-1.7731177257820965,0.7339991248211847,-0.6354139882834398,1
-3.5106896555052125,-0.17238020424328027,3.588165982275288,-0.4882705432971408,-2.1628635074528013,3.6293386956590985,-1.6470376884471203,4.637158176771752,-2.276620778051498,-1.6483989077804115,1.2367135481337665,2.0005811213339255,0
0.46059819878156527,1.159470753718728,2.5962625214725614,-1.452689737272538,0.8574547412888278,0.2221005235298432,1.9991574327477506,1.4665845454183448,2.6165245414658918,-2.434120698162401,0.15484846704536934,1.3311715144594134,1
-4.084866219318256,0.23124506298033712,2.463259740514262,-2.8760510361551805,0.08408759079512174,-1.4736112509900716,2.336710724095696,2.197959858875988,-1.2921838658811025,-1.5666451093100577,-0.0015699532206961647,1.6115584150166278,0
-0.074241389153052,-1.2613052625596826,0.741499733634709,0.7218001474473446,2.7901418716305555,-1.852926215614152,2.174559618751632,-0.32627624511415454,2.395457243657021,-2.16837996874335,0.13234029853716253,-1.8712298755984402,0
-2.3694134753451346,0.2437527024649953,3.2965678137397614,0.16343653460264185,-1.8794788333934271,4.011405877609133,-2.659721653112628,4.401277533883684,-1.1771610247627806,-0.21435432618943162,0.03574962837329136,4.469684843914939,0
